Index,Frequency,Magnitude,Phase,Real,Imaginary
6113,35818.4,0.0841707,-2.37617,-0.0606949,-0.0583167
6114,35824.2,0.0842022,-2.3758,-0.0606956,-0.0583615
6115,35830.1,0.0842284,-2.37543,-0.0606931,-0.0584018
6116,35835.9,0.0842749,-2.37504,-0.0607038,-0.0584578
6117,35841.8,0.0843123,-2.37438,-0.0606923,-0.0585235
6118,35847.7,0.084334,-2.37388,-0.0606783,-0.0585694
6119,35853.5,0.0843586,-2.3734,-0.060668,-0.0586154
6120,35859.4,0.0843908,-2.37305,-0.0606704,-0.0586594
6121,35865.2,0.0844188,-2.37238,-0.0606512,-0.0587195
6122,35871.1,0.0844276,-2.37218,-0.0606459,-0.0587376
6123,35877,0.0844773,-2.37185,-0.0606621,-0.0587922
6124,35882.8,0.0845081,-2.37133,-0.060654,-0.0588448
6125,35888.7,0.0845354,-2.37094,-0.0606507,-0.0588874
6126,35894.5,0.0845693,-2.3706,-0.060655,-0.0589316
6127,35900.4,0.0846164,-2.37031,-0.0606713,-0.0589825
6128,35906.2,0.0846703,-2.36953,-0.0606641,-0.0590672
6129,35912.1,0.084671,-2.36899,-0.0606324,-0.0591007
6130,35918,0.0847009,-2.36863,-0.060633,-0.059143
6131,35923.8,0.0847327,-2.36835,-0.0606389,-0.0591824
6132,35929.7,0.0847801,-2.36788,-0.060645,-0.0592439
6133,35935.5,0.0848107,-2.36711,-0.0606209,-0.0593124
6134,35941.4,0.0848181,-2.36686,-0.0606118,-0.0593324
6135,35947.3,0.08485,-2.36633,-0.0606028,-0.059387
6136,35953.1,0.0848754,-2.36609,-0.0606072,-0.0594189
6137,35959,0.0848883,-2.36565,-0.0605903,-0.0594546
6138,35964.8,0.0849234,-2.36579,-0.0606235,-0.0594708
6139,35970.7,0.0850142,-2.36557,-0.0606753,-0.0595477
6140,35976.6,0.0850641,-2.36443,-0.0606426,-0.0596521
6141,35982.4,0.0850771,-2.36401,-0.060627,-0.0596865
6142,35988.3,0.0851042,-2.36353,-0.0606177,-0.0597345
6143,35994.1,0.08514,-2.36311,-0.0606177,-0.0597856
6144,36000,0.0851732,-2.36263,-0.060613,-0.0598376
6145,36005.9,0.085205,-2.36216,-0.0606071,-0.0598888
6146,36011.7,0.0852337,-2.36174,-0.0606025,-0.0599344
6147,36017.6,0.0852728,-2.36126,-0.0606014,-0.059991
6148,36023.4,0.0853248,-2.36081,-0.0606117,-0.0600545
6149,36029.3,0.0853369,-2.35967,-0.0605518,-0.0601321
6150,36035.2,0.0853111,-2.35951,-0.0605235,-0.0601239
6151,36041,0.0853447,-2.35965,-0.0605557,-0.0601392
6152,36046.9,0.0853962,-2.35919,-0.0605646,-0.0602033
6153,36052.7,0.0854367,-2.35896,-0.06058,-0.0602454
6154,36058.6,0.0854717,-2.35843,-0.0605726,-0.0603023
6155,36064.5,0.0855299,-2.35817,-0.0605984,-0.060359
6156,36070.3,0.0855629,-2.35738,-0.0605741,-0.06043
6157,36076.2,0.0855806,-2.35693,-0.0605591,-0.0604702
6158,36082,0.0856141,-2.35665,-0.0605659,-0.0605106
6159,36087.9,0.0856498,-2.35629,-0.060569,-0.0605581
6160,36093.8,0.0857125,-2.35577,-0.0605822,-0.0606337
6161,36099.6,0.0857264,-2.35499,-0.0605445,-0.0606909
6162,36105.5,0.0857452,-2.35468,-0.0605391,-0.0607227
6163,36111.3,0.0857766,-2.35433,-0.0605402,-0.060766
6164,36117.2,0.0858145,-2.35395,-0.0605435,-0.0608162
6165,36123,0.0858486,-2.35344,-0.0605364,-0.0608714
6166,36128.9,0.0858643,-2.35314,-0.0605292,-0.0609007
6167,36134.8,0.0859242,-2.3529,-0.0605569,-0.0609577
6168,36140.6,0.085959,-2.35224,-0.0605415,-0.061022
6169,36146.5,0.0859927,-2.35188,-0.0605434,-0.0610675
6170,36152.3,0.0860331,-2.35141,-0.0605426,-0.0611252
6171,36158.2,0.0860759,-2.3509,-0.0605417,-0.0611863
6172,36164.1,0.0861044,-2.35025,-0.060522,-0.0612459
6173,36169.9,0.0861233,-2.34986,-0.0605112,-0.0612831
6174,36175.8,0.0861625,-2.34948,-0.0605158,-0.0613336
6175,36181.6,0.0861959,-2.3491,-0.060516,-0.0613803
6176,36187.5,0.0862718,-2.34857,-0.0605367,-0.0614665
6177,36193.4,0.0862758,-2.34706,-0.0604467,-0.0615606
6178,36199.2,0.0862099,-2.34728,-0.0604138,-0.0615005
6179,36205.1,0.0862845,-2.34734,-0.0604696,-0.0615503
6180,36210.9,0.0863199,-2.34687,-0.0604658,-0.0616037
6181,36216.8,0.0863558,-2.3465,-0.060468,-0.0616518
6182,36222.7,0.0864035,-2.34612,-0.0604777,-0.0617091
6183,36228.5,0.0864113,-2.34536,-0.0604365,-0.0617604
6184,36234.4,0.0864304,-2.34557,-0.0604627,-0.0617614
6185,36240.2,0.0865006,-2.34524,-0.0604913,-0.0618317
6186,36246.1,0.0865419,-2.34468,-0.0604857,-0.0618949
6187,36252,0.086587,-2.34429,-0.0604931,-0.0619507
6188,36257.8,0.0866247,-2.3438,-0.0604889,-0.0620074
6189,36263.7,0.0866706,-2.34316,-0.0604816,-0.0620787
6190,36269.5,0.0866859,-2.34271,-0.0604641,-0.0621172
6191,36275.4,0.0867158,-2.34236,-0.060463,-0.06216
6192,36281.2,0.0867594,-2.34202,-0.0604725,-0.0622115
6193,36287.1,0.0868043,-2.3415,-0.0604716,-0.0622749
6194,36293,0.0868287,-2.34093,-0.0604529,-0.0623271
6195,36298.8,0.0868587,-2.34051,-0.0604476,-0.0623741
6196,36304.7,0.0868783,-2.34024,-0.0604444,-0.0624044
6197,36310.5,0.0869276,-2.33988,-0.0604562,-0.0624616
6198,36316.4,0.0869674,-2.33966,-0.06047,-0.0625037
6199,36322.3,0.0870424,-2.33895,-0.0604775,-0.0626007
6200,36328.1,0.0870423,-2.33811,-0.0604254,-0.0626509
6201,36334,0.0870615,-2.33803,-0.0604331,-0.0626701
6202,36339.8,0.0871068,-2.33751,-0.0604324,-0.0627337
6203,36345.7,0.0871205,-2.33724,-0.060425,-0.0627598
6204,36351.6,0.0871817,-2.33709,-0.0604578,-0.0628133
6205,36357.4,0.0872367,-2.33645,-0.0604557,-0.0628915
6206,36363.3,0.087271,-2.33587,-0.060443,-0.0629513
6207,36369.1,0.0872989,-2.33542,-0.0604337,-0.0629989
6208,36375,0.0873401,-2.33494,-0.0604323,-0.0630574
6209,36380.9,0.087372,-2.33452,-0.060428,-0.0631057
6210,36386.7,0.0874181,-2.33405,-0.0604303,-0.0631673
6211,36392.6,0.0874684,-2.33329,-0.0604167,-0.0632498
6212,36398.4,0.0874552,-2.33252,-0.0603591,-0.0632865
6213,36404.3,0.0874656,-2.33257,-0.0603693,-0.0632913
6214,36410.2,0.0875237,-2.33219,-0.0603853,-0.0633563
6215,36416,0.0875357,-2.33162,-0.0603577,-0.063399
6216,36421.9,0.0875711,-2.33161,-0.0603815,-0.0634253
6217,36427.7,0.0876184,-2.33111,-0.0603822,-0.0634899
6218,36433.6,0.0876605,-2.33083,-0.0603933,-0.0635375
6219,36439.5,0.0876932,-2.33026,-0.0603797,-0.0635956
6220,36445.3,0.0877392,-2.33014,-0.0604037,-0.0636361
6221,36451.2,0.0877926,-2.32944,-0.060396,-0.063717
6222,36457,0.0878255,-2.32906,-0.0603944,-0.0637639
6223,36462.9,0.0878708,-2.32842,-0.0603845,-0.0638356
6224,36468.8,0.0878909,-2.3279,-0.0603653,-0.0638815
6225,36474.6,0.087919,-2.32754,-0.0603616,-0.0639235
6226,36480.5,0.0879504,-2.32712,-0.0603559,-0.0639721
6227,36486.3,0.0879872,-2.32681,-0.0603616,-0.0640174
6228,36492.2,0.0880234,-2.32639,-0.0603595,-0.0640692
6229,36498,0.0880682,-2.32601,-0.0603661,-0.0641245
6230,36503.9,0.0881088,-2.32549,-0.0603604,-0.0641854
6231,36509.8,0.0881403,-2.32501,-0.0603513,-0.0642374
6232,36515.6,0.0881681,-2.32456,-0.0603409,-0.0642852
6233,36521.5,0.0881981,-2.32426,-0.0603426,-0.0643248
6234,36527.3,0.0882433,-2.32392,-0.0603514,-0.0643785
6235,36533.2,0.0882809,-2.32342,-0.0603451,-0.0644359
6236,36539.1,0.0883124,-2.32306,-0.0603434,-0.0644807
6237,36544.9,0.0883396,-2.32275,-0.0603419,-0.0645194
6238,36550.8,0.0883972,-2.32298,-0.0603961,-0.0645474
6239,36556.6,0.0885294,-2.32206,-0.0604269,-0.0646996
6240,36562.5,0.0885257,-2.32089,-0.0603484,-0.0647679
6241,36568.4,0.0885434,-2.32051,-0.0603359,-0.0648037
6242,36574.2,0.0885722,-2.32004,-0.0603253,-0.0648528
6243,36580.1,0.0886013,-2.31966,-0.0603201,-0.0648975
6244,36585.9,0.0886426,-2.31917,-0.0603164,-0.0649573
6245,36591.8,0.0886682,-2.31872,-0.0603046,-0.0650031
6246,36597.7,0.0887079,-2.31832,-0.0603061,-0.0650559
6247,36603.5,0.0887463,-2.31785,-0.0603011,-0.0651129
6248,36609.4,0.0887862,-2.31746,-0.060303,-0.0651654
6249,36615.2,0.0888462,-2.31643,-0.0602769,-0.0652713
6250,36621.1,0.0887751,-2.31599,-0.0601994,-0.0652461
6251,36627,0.088842,-2.31644,-0.0602744,-0.0652678
6252,36632.8,0.0889008,-2.31586,-0.0602762,-0.0653462
6253,36638.7,0.0889364,-2.31537,-0.0602687,-0.0654016
6254,36644.5,0.0889732,-2.31508,-0.0602743,-0.0654464
6255,36650.4,0.0890314,-2.31461,-0.0602834,-0.0655172
6256,36656.2,0.0890647,-2.31387,-0.0602573,-0.0655863
6257,36662.1,0.0890767,-2.31357,-0.0602455,-0.0656136
6258,36668,0.0891281,-2.31319,-0.0602556,-0.065674
6259,36673.8,0.0891644,-2.31274,-0.0602506,-0.0657279
6260,36679.7,0.0891889,-2.31195,-0.0602149,-0.0657938
6261,36685.5,0.089177,-2.31211,-0.0602173,-0.0657755
6262,36691.4,0.0892711,-2.31193,-0.0602692,-0.0658556
6263,36697.3,0.0893079,-2.31132,-0.060254,-0.0659194
6264,36703.1,0.0893576,-2.31084,-0.0602554,-0.0659854
6265,36709,0.0893786,-2.31035,-0.0602375,-0.0660301
6266,36714.8,0.0894248,-2.31012,-0.0602534,-0.0660782
6267,36720.7,0.0894751,-2.30957,-0.060251,-0.0661484
6268,36726.6,0.0895061,-2.30913,-0.0602428,-0.0661978
6269,36732.4,0.089547,-2.3087,-0.0602417,-0.066254
6270,36738.3,0.0895898,-2.3083,-0.060244,-0.0663098
6271,36744.1,0.0896261,-2.30781,-0.0602362,-0.066366
6272,36750,0.0896664,-2.30741,-0.0602363,-0.0664202
6273,36755.9,0.0897092,-2.30695,-0.0602349,-0.0664793
6274,36761.7,0.0897455,-2.30658,-0.0602341,-0.066529
6275,36767.6,0.0897946,-2.30604,-0.0602312,-0.0665978
6276,36773.4,0.0898463,-2.30562,-0.0602383,-0.0666612
6277,36779.3,0.0898687,-2.30465,-0.0601885,-0.0667363
6278,36785.2,0.0898633,-2.30451,-0.0601755,-0.0667408
6279,36791,0.0899146,-2.3044,-0.0602024,-0.0667856
6280,36796.9,0.0899578,-2.30405,-0.0602078,-0.0668388
6281,36802.7,0.09002,-2.30371,-0.0602265,-0.0669056
6282,36808.6,0.090081,-2.30344,-0.0602499,-0.0669668
6283,36814.5,0.0901795,-2.30195,-0.0602152,-0.0671303
6284,36820.3,0.0900808,-2.30139,-0.0601118,-0.0670905
6285,36826.2,0.0901479,-2.30154,-0.0601666,-0.0671314
6286,36832,0.0901811,-2.30126,-0.0601704,-0.0671725
6287,36837.9,0.0902078,-2.30072,-0.0601521,-0.0672248
6288,36843.8,0.0902807,-2.30112,-0.0602272,-0.0672554
6289,36849.6,0.090376,-2.29992,-0.0602102,-0.0673985
6290,36855.5,0.0903777,-2.29927,-0.0601676,-0.0674388
6291,36861.3,0.0904149,-2.29883,-0.0601621,-0.0674935
6292,36867.2,0.0904445,-2.29832,-0.0601477,-0.067546
6293,36873,0.0904761,-2.29798,-0.0601455,-0.0675902
6294,36878.9,0.0905209,-2.29731,-0.06013,-0.067664
6295,36884.8,0.0905215,-2.29699,-0.0601087,-0.0676837
6296,36890.6,0.0905664,-2.2968,-0.0601254,-0.0677288
6297,36896.5,0.0906153,-2.29644,-0.060134,-0.0677867
6298,36902.3,0.0906572,-2.29596,-0.0601289,-0.0678473
6299,36908.2,0.0906964,-2.29555,-0.0601271,-0.0679012
6300,36914.1,0.0907365,-2.29513,-0.0601255,-0.0679562
6301,36919.9,0.0907724,-2.29467,-0.0601175,-0.0680111
6302,36925.8,0.0908137,-2.29431,-0.0601208,-0.0680634
6303,36931.6,0.0908452,-2.2939,-0.0601135,-0.0681117
6304,36937.5,0.0908891,-2.2936,-0.0601225,-0.0681624
6305,36943.4,0.0909517,-2.29335,-0.0601466,-0.0682246
6306,36949.2,0.0910089,-2.29251,-0.0601273,-0.0683179
6307,36955.1,0.0910271,-2.29202,-0.0601056,-0.0683611
6308,36960.9,0.0910619,-2.29163,-0.0601022,-0.0684105
6309,36966.8,0.0911023,-2.29125,-0.0601028,-0.0684638
6310,36972.7,0.0911461,-2.29081,-0.0601012,-0.0685234
6311,36978.5,0.0911858,-2.29034,-0.0600955,-0.0685812
6312,36984.4,0.0912235,-2.28982,-0.0600842,-0.0686412
6313,36990.2,0.091252,-2.28946,-0.0600787,-0.0686839
6314,36996.1,0.0912914,-2.28907,-0.0600773,-0.0687375
6315,37002,0.0913336,-2.28881,-0.0600873,-0.0687847
6316,37007.8,0.091398,-2.28835,-0.0600984,-0.0688606
6317,37013.7,0.0914289,-2.2876,-0.060067,-0.0689289
6318,37019.5,0.0914545,-2.28738,-0.0600683,-0.0689618
6319,37025.4,0.0915053,-2.28696,-0.0600725,-0.0690254
6320,37031.2,0.0915477,-2.2865,-0.0600692,-0.0690845
6321,37037.1,0.0915936,-2.28608,-0.0600696,-0.0691449
6322,37043,0.0916317,-2.28545,-0.0600513,-0.0692113
6323,37048.8,0.0916583,-2.28512,-0.0600457,-0.0692515
6324,37054.7,0.0917067,-2.28473,-0.060051,-0.0693109
6325,37060.5,0.0917439,-2.28423,-0.0600401,-0.0693695
6326,37066.4,0.0917864,-2.28391,-0.0600459,-0.0694208
6327,37072.3,0.0918337,-2.2834,-0.0600414,-0.0694872
6328,37078.1,0.0918746,-2.28285,-0.0600302,-0.0695508
6329,37084,0.0918988,-2.28241,-0.0600153,-0.0695956
6330,37089.8,0.0919402,-2.28206,-0.0600182,-0.0696479
6331,37095.7,0.0919814,-2.28168,-0.0600181,-0.0697022
6332,37101.6,0.092027,-2.28115,-0.060011,-0.0697685
6333,37107.4,0.092045,-2.28077,-0.0599964,-0.0698048
6334,37113.3,0.0920979,-2.28055,-0.0600155,-0.0698581
6335,37119.1,0.0921443,-2.28013,-0.0600161,-0.0699188
6336,37125,0.0921929,-2.27969,-0.060017,-0.069982
6337,37130.9,0.0922437,-2.27928,-0.0600214,-0.0700453
6338,37136.7,0.0922944,-2.2788,-0.060021,-0.0701123
6339,37142.6,0.0923578,-2.27802,-0.0600075,-0.0702073
6340,37148.4,0.0923454,-2.27725,-0.0599452,-0.0702442
6341,37154.3,0.0923614,-2.27728,-0.0599576,-0.0702546
6342,37160.2,0.0924203,-2.277,-0.0599764,-0.0703161
6343,37166,0.0924577,-2.27658,-0.0599712,-0.0703696
6344,37171.9,0.0925015,-2.27628,-0.0599782,-0.0704212
6345,37177.7,0.0925546,-2.27608,-0.0599988,-0.0704734
6346,37183.6,0.0926243,-2.2755,-0.0600031,-0.0705613
6347,37189.5,0.092664,-2.27495,-0.0599894,-0.070625
6348,37195.3,0.0927069,-2.27447,-0.0599833,-0.0706864
6349,37201.2,0.092747,-2.27405,-0.0599798,-0.070742
6350,37207,0.092807,-2.27349,-0.0599787,-0.0708216
6351,37212.9,0.0928257,-2.27288,-0.0599475,-0.0708724
6352,37218.8,0.0928621,-2.27253,-0.0599466,-0.0709209
6353,37224.6,0.092901,-2.27221,-0.0599486,-0.0709701
6354,37230.5,0.0929417,-2.27167,-0.0599371,-0.0710331
6355,37236.3,0.0929771,-2.27163,-0.0599567,-0.071063
6356,37242.2,0.0930579,-2.27101,-0.0599645,-0.071162
6357,37248,0.0930893,-2.27047,-0.0599464,-0.0712183
6358,37253.9,0.093129,-2.27005,-0.0599424,-0.0712736
6359,37259.8,0.0931871,-2.26969,-0.0599537,-0.07134
6360,37265.6,0.093262,-2.26884,-0.0599411,-0.0714484
6361,37271.5,0.0932227,-2.26795,-0.0598526,-0.0714712
6362,37277.3,0.0932663,-2.26834,-0.0599085,-0.0714814
6363,37283.2,0.0933295,-2.26771,-0.0599042,-0.0715674
6364,37289.1,0.0933697,-2.26735,-0.0599043,-0.0716197
6365,37294.9,0.0934082,-2.26699,-0.0599027,-0.0716713
6366,37300.8,0.0935051,-2.2667,-0.0599443,-0.0717627
6367,37306.6,0.0935331,-2.26533,-0.0598634,-0.0718667
6368,37312.5,0.0935211,-2.26516,-0.0598436,-0.0718676
6369,37318.4,0.0935645,-2.26491,-0.0598539,-0.0719154
6370,37324.2,0.0936113,-2.2645,-0.0598543,-0.071976
6371,37330.1,0.093647,-2.26409,-0.0598473,-0.0720283
6372,37335.9,0.0936854,-2.2637,-0.0598436,-0.0720813
6373,37341.8,0.0937279,-2.26339,-0.0598485,-0.0721324
6374,37347.7,0.093777,-2.26296,-0.059849,-0.0721957
6375,37353.5,0.0938226,-2.26254,-0.0598474,-0.0722563
6376,37359.4,0.093863,-2.26202,-0.0598361,-0.0723181
6377,37365.2,0.0938926,-2.26167,-0.0598294,-0.072362
6378,37371.1,0.0939458,-2.26142,-0.0598455,-0.0724177
6379,37377,0.0939957,-2.26088,-0.0598375,-0.072489
6380,37382.8,0.0940337,-2.26053,-0.0598365,-0.0725391
6381,37388.7,0.0940887,-2.26013,-0.0598424,-0.0726056
6382,37394.5,0.0941326,-2.25956,-0.0598291,-0.0726735
6383,37400.4,0.0941645,-2.25915,-0.0598196,-0.0727225
6384,37406.2,0.0942033,-2.25891,-0.059827,-0.0727666
6385,37412.1,0.0942747,-2.25852,-0.0598434,-0.0728456
6386,37418,0.0943156,-2.25799,-0.0598308,-0.0729089
6387,37423.8,0.0943639,-2.25752,-0.0598274,-0.0729742
6388,37429.7,0.0944227,-2.25713,-0.0598364,-0.0730428
6389,37435.5,0.0944614,-2.25625,-0.0597964,-0.0731256
6390,37441.4,0.0944744,-2.25599,-0.0597857,-0.0731511
6391,37447.3,0.0945207,-2.25568,-0.059792,-0.0732057
6392,37453.1,0.0945706,-2.25532,-0.0597973,-0.0732658
6393,37459,0.0946224,-2.25493,-0.0598012,-0.0733294
6394,37464.8,0.094679,-2.25441,-0.0597988,-0.0734045
6395,37470.7,0.0947218,-2.25369,-0.0597735,-0.0734802
6396,37476.6,0.0947319,-2.25338,-0.0597569,-0.0735067
6397,37482.4,0.0947873,-2.25304,-0.0597669,-0.07357
6398,37488.3,0.0948314,-2.25268,-0.0597678,-0.0736262
6399,37494.1,0.094875,-2.25222,-0.0597617,-0.0736873
6400,37500,0.094919,-2.25185,-0.0597619,-0.0737437
6401,37505.9,0.0949708,-2.25146,-0.0597663,-0.0738068
6402,37511.7,0.0950176,-2.25109,-0.0597682,-0.0738655
6403,37517.6,0.0950766,-2.25058,-0.0597672,-0.0739421
6404,37523.4,0.0951396,-2.25018,-0.0597777,-0.0740147
6405,37529.3,0.095183,-2.24911,-0.0597257,-0.0741124
6406,37535.2,0.09517,-2.24874,-0.0596899,-0.0741244
6407,37541,0.0952112,-2.24872,-0.0597142,-0.0741578
6408,37546.9,0.0952699,-2.24824,-0.0597153,-0.0742323
6409,37552.7,0.0953095,-2.24789,-0.0597147,-0.0742837
6410,37558.6,0.0953489,-2.2474,-0.0597022,-0.0743441
6411,37564.5,0.0953912,-2.24726,-0.0597183,-0.0743855
6412,37570.3,0.0954541,-2.24677,-0.0597212,-0.0744639
6413,37576.2,0.0954961,-2.24636,-0.0597169,-0.0745211
6414,37582,0.0955444,-2.24595,-0.0597165,-0.0745832
6415,37587.9,0.0955872,-2.24553,-0.0597123,-0.0746415
6416,37593.8,0.0956421,-2.24529,-0.059729,-0.0746984
6417,37599.6,0.0957119,-2.24468,-0.0597269,-0.0747894
6418,37605.5,0.0957366,-2.24408,-0.0596973,-0.0748447
6419,37611.3,0.0957814,-2.24381,-0.0597049,-0.074896
6420,37617.2,0.0958246,-2.24332,-0.0596951,-0.074959
6421,37623,0.0958423,-2.24299,-0.0596814,-0.0749925
6422,37628.9,0.0959298,-2.24353,-0.0597765,-0.0750287
6423,37634.8,0.0960695,-2.24204,-0.0597512,-0.0752273
6424,37640.6,0.0960413,-2.24142,-0.059687,-0.0752423
6425,37646.5,0.0960939,-2.24101,-0.059689,-0.0753078
6426,37652.3,0.096126,-2.24052,-0.0596722,-0.0753621
6427,37658.2,0.0961525,-2.2403,-0.0596721,-0.0753959
6428,37664.1,0.0962326,-2.24009,-0.059706,-0.0754713
6429,37669.9,0.0962862,-2.23939,-0.0596858,-0.0755555
6430,37675.8,0.0963298,-2.23898,-0.059682,-0.075614
6431,37681.6,0.0963812,-2.23852,-0.0596795,-0.0756816
6432,37687.5,0.0964335,-2.23818,-0.0596861,-0.0757429
6433,37693.4,0.0965287,-2.23741,-0.0596866,-0.0758637
6434,37699.2,0.0965162,-2.23639,-0.0596009,-0.0759151
6435,37705.1,0.0965362,-2.2364,-0.0596141,-0.0759302
6436,37710.9,0.0965837,-2.23608,-0.0596191,-0.0759867
6437,37716.8,0.0966472,-2.23559,-0.0596214,-0.0760656
6438,37722.7,0.0966821,-2.23534,-0.0596242,-0.0761078
6439,37728.5,0.0967438,-2.23504,-0.0596387,-0.0761747
6440,37734.4,0.0968374,-2.2338,-0.0596023,-0.076322
6441,37740.2,0.0968445,-2.23376,-0.0596034,-0.0763302
6442,37746.1,0.0967925,-2.23311,-0.0595217,-0.0763279
6443,37752,0.0969417,-2.23202,-0.0595304,-0.0765103
6444,37757.8,0.0969638,-2.23354,-0.0596602,-0.0764372
6445,37763.7,0.0967788,-2.23223,-0.059446,-0.0763696
6446,37769.5,0.0971756,-2.23096,-0.0595927,-0.0767581
6447,37775.4,0.0972382,-2.23428,-0.059886,-0.076609
6448,37781.2,0.0968976,-2.23025,-0.0593679,-0.0765807
6449,37787.1,0.0974906,-2.22769,-0.0595338,-0.0772019
6450,37793,0.0973184,-2.23327,-0.0598573,-0.0767331
6451,37798.8,0.0968952,-2.2288,-0.0592555,-0.0766647
6452,37804.7,0.097693,-2.22509,-0.0594562,-0.077517
6453,37810.5,0.0971796,-2.23381,-0.0598135,-0.0765912
6454,37816.4,0.0971512,-2.23034,-0.0595302,-0.0767757
6455,37822.3,0.0980257,-2.22464,-0.0596231,-0.0778082
6456,37828.1,0.0977604,-2.23324,-0.0601269,-0.0770835
6457,37834,0.0972453,-2.22404,-0.059102,-0.0772243
6458,37839.8,0.0985898,-2.22427,-0.0599371,-0.0782783
6459,37845.7,0.0975609,-2.22443,-0.0593244,-0.0774516
6460,37851.6,0.0973534,-2.21899,-0.0587766,-0.077608
6461,37857.4,0.0977347,-2.22387,-0.0593865,-0.0776229
6462,37863.3,0.0970967,-2.22561,-0.0591332,-0.0770132
6463,37869.1,0.0974391,-2.22766,-0.0594997,-0.0771632
6464,37875,0.0987023,-2.23823,-0.0610942,-0.077522
6465,37880.9,0.0984273,-2.2109,-0.0587887,-0.0789418
6466,37886.7,0.098166,-2.2178,-0.0591747,-0.0783257
6467,37892.6,0.0975084,-2.23579,-0.0601679,-0.0767315
6468,37898.4,0.0983663,-2.20776,-0.0585042,-0.0790771
6469,37904.3,0.0990736,-2.21658,-0.0596251,-0.0791229
6470,37910.2,0.0964001,-2.22825,-0.0589106,-0.0763053
6471,37916,0.0962987,-2.21012,-0.0574566,-0.0772799
6472,37921.9,0.10136,-2.25008,-0.0636775,-0.0788603
6473,37927.7,0.09717,-2.21272,-0.0581796,-0.0778276
6474,37933.6,0.0977454,-2.20916,-0.0582446,-0.0784968
6475,37939.5,0.10157,-2.22948,-0.0621685,-0.0803216
6476,37945.3,0.0952543,-2.2286,-0.0582368,-0.0753781
6477,37951.2,0.0998213,-2.19387,-0.0582489,-0.081064
6478,37957,0.100461,-2.2333,-0.0617931,-0.0792085
6479,37962.9,0.0951996,-2.24305,-0.0592855,-0.0744862
6480,37968.8,0.10049,-2.18461,-0.0578813,-0.0821467
6481,37974.6,0.103421,-2.25366,-0.0652608,-0.0802307
6482,37980.5,0.0961013,-2.20557,-0.056988,-0.077381
6483,37986.3,0.100791,-2.16737,-0.0566251,-0.0833811
6484,37992.2,0.101599,-2.22917,-0.0621612,-0.0803632
6485,37998,0.0932588,-2.20741,-0.0554398,-0.0749909
6486,38003.9,0.0996316,-2.18983,-0.0578114,-0.0811437
6487,38009.8,0.101374,-2.23977,-0.0628705,-0.0795237
6488,38015.6,0.0959692,-2.22709,-0.0585591,-0.0760324
6489,38021.5,0.100326,-2.17071,-0.0566412,-0.0828073
6490,38027.3,0.102884,-2.23555,-0.0634659,-0.0809764
6491,38033.2,0.0925657,-2.20119,-0.0545638,-0.0747743
6492,38039.1,0.102061,-2.18942,-0.0591868,-0.0831465
6493,38044.9,0.0992495,-2.23615,-0.0612706,-0.0780793
6494,38050.8,0.0953292,-2.23757,-0.0589564,-0.074912
6495,38056.6,0.103096,-2.16838,-0.0580068,-0.0852292
6496,38062.5,0.100979,-2.26578,-0.0646649,-0.0775584
6497,38068.4,0.0967078,-2.19246,-0.0563215,-0.0786147
6498,38074.2,0.103558,-2.17216,-0.0585896,-0.0853909
6499,38080.1,0.0995047,-2.24565,-0.062169,-0.077693
6500,38085.9,0.0962302,-2.19518,-0.0562563,-0.0780736
6501,38091.8,0.104129,-2.18078,-0.0596506,-0.0853498
6502,38097.7,0.0992806,-2.22857,-0.0606961,-0.078566
6503,38103.5,0.0965541,-2.19279,-0.0562581,-0.0784711
6504,38109.4,0.101477,-2.17983,-0.0580523,-0.0832312
6505,38115.2,0.102065,-2.23338,-0.0627862,-0.0804686
6506,38121.1,0.0928414,-2.18645,-0.0536152,-0.0757954
6507,38127,0.104122,-2.19058,-0.0604801,-0.0847558
6508,38132.8,0.0999561,-2.24473,-0.0623791,-0.0781029
6509,38138.7,0.095495,-2.18557,-0.055079,-0.0780102
6510,38144.5,0.104105,-2.18464,-0.0599661,-0.0850993
6511,38150.4,0.0984311,-2.25699,-0.0623656,-0.0761526
6512,38156.2,0.0981287,-2.1819,-0.0563035,-0.0803688
6513,38162.1,0.10344,-2.20438,-0.0612402,-0.0833639
6514,38168,0.102004,-2.23633,-0.0629856,-0.0802347
6515,38173.8,0.0980184,-2.17318,-0.0555378,-0.0807661
6516,38179.7,0.103686,-2.16543,-0.0580854,-0.0858883
6517,38185.5,0.0991568,-2.25151,-0.0624039,-0.0770573
6518,38191.4,0.0966743,-2.17202,-0.0546837,-0.0797221
6519,38197.3,0.105351,-2.19042,-0.0611806,-0.0857662
6520,38203.1,0.0991498,-2.23837,-0.0613818,-0.077865
6521,38209,0.0974898,-2.17698,-0.0555433,-0.0801199
6522,38214.8,0.104547,-2.18701,-0.0604234,-0.0853181
6523,38220.7,0.10114,-2.24793,-0.0633702,-0.0788262
6524,38226.6,0.0974211,-2.16071,-0.0541944,-0.0809557
6525,38232.4,0.10516,-2.18061,-0.060227,-0.0862056
6526,38238.3,0.0998442,-2.25313,-0.0629625,-0.0774892
6527,38244.1,0.0982715,-2.15891,-0.0545205,-0.0817606
6528,38250,0.105676,-2.1848,-0.0608843,-0.0863744
6529,38255.9,0.100026,-2.24076,-0.0621124,-0.0784049
6530,38261.7,0.0978097,-2.15692,-0.0541022,-0.0814842
