Index,Frequency,Magnitude,Phase,Real,Imaginary
3999,23431.6,0.0849426,1.80134,-0.01941,0.0826952
4000,23437.5,0.203155,3.0288,-0.201864,0.0228658
4001,23443.4,0.212953,-2.54654,-0.176351,-0.11937
4002,23449.2,0.193224,-1.83692,-0.0508158,-0.186422
4003,23455.1,0.135265,-1.86179,-0.0388083,-0.129579
4004,23460.9,0.179674,-1.14806,0.0737128,-0.163858
4005,23466.8,0.121594,-0.334887,0.114839,-0.0399634
4006,23472.7,0.130254,1.14718,0.0535421,0.118741
4007,23478.5,0.0898882,2.6555,-0.0794759,0.0419937
4008,23484.4,0.174445,2.45276,-0.134669,0.110884
4009,23490.2,0.248335,-2.80043,-0.234023,-0.0830896
4010,23496.1,0.227833,-2.60377,-0.195669,-0.116711
4011,23502,0.343866,-1.92288,-0.118583,-0.322773
4012,23507.8,0.244471,-1.0276,0.126361,-0.209282
4013,23513.7,0.120189,-0.523052,0.104119,-0.0600374
4014,23519.5,0.0586222,-0.724224,0.0439088,-0.0388404
4015,23525.4,0.0873477,0.676626,0.0681041,0.0546942
4016,23531.2,0.113762,2.21018,-0.0678815,0.09129
4017,23537.1,0.294534,2.87963,-0.284485,0.0762777
4018,23543,0.371299,-2.1972,-0.217669,-0.300804
4019,23548.8,0.220498,-1.86379,-0.0636847,-0.211101
4020,23554.7,0.285847,-1.48396,0.0247917,-0.28477
4021,23560.5,0.21244,-1.25392,0.0661955,-0.201864
4022,23566.4,0.359088,-0.792326,0.252148,-0.255666
4023,23572.3,0.371553,0.531117,0.320369,0.18819
4024,23578.1,0.234166,2.138,-0.125811,0.197498
4025,23584,0.0998135,-2.85963,-0.0958719,-0.0277725
4026,23589.8,0.126764,2.71183,-0.115236,0.0528169
4027,23595.7,0.308432,-2.7059,-0.279618,-0.13017
4028,23601.6,0.37111,-1.82136,-0.0920167,-0.359521
4029,23607.4,0.345615,-1.06207,0.168337,-0.301848
4030,23613.3,0.242793,-0.312204,0.231056,-0.0745754
4031,23619.1,0.117771,0.00264187,0.117771,0.000311136
4032,23625,0.120927,0.205822,0.118374,0.024714
4033,23630.9,0.0921895,1.31456,0.0233648,0.0891795
4034,23636.7,0.102996,1.90065,-0.0333607,0.0974435
4035,23642.6,0.290246,-2.99885,-0.287293,-0.0412912
4036,23648.4,0.329424,-1.48349,0.0287242,-0.328169
4037,23654.3,0.158849,-0.578725,0.132982,-0.0868838
4038,23660.2,0.109687,-0.99872,0.0593824,-0.0922228
4039,23666,0.287641,-0.31865,0.273161,-0.0901136
4040,23671.9,0.262329,1.08204,0.12317,0.231615
4041,23677.7,0.167222,1.67405,-0.0172362,0.166331
4042,23683.6,0.166546,2.72477,-0.152287,0.0674272
4043,23689.5,0.0788643,2.20677,-0.0468421,0.063446
4044,23695.3,0.225926,3.12333,-0.225888,0.00412607
4045,23701.2,0.147604,-2.17718,-0.0841196,-0.121288
4046,23707,0.123362,-2.13531,-0.0659996,-0.104222
4047,23712.9,0.072496,-1.35955,0.0152011,-0.0708844
4048,23718.8,0.015687,-1.20634,0.00559145,-0.0146567
4049,23724.6,0.0557606,-2.95997,-0.0548435,-0.0100718
4050,23730.5,0.126763,1.64663,-0.00960326,0.126399
4051,23736.3,0.378453,-3.03147,-0.37616,-0.0415916
4052,23742.2,0.246184,-1.94902,-0.090909,-0.228784
4053,23748,0.17976,-1.97376,-0.0704916,-0.165362
4054,23753.9,0.15013,-2.00418,-0.0630462,-0.136251
4055,23759.8,0.228248,-1.89634,-0.072998,-0.21626
4056,23765.6,0.313689,-1.10042,0.14217,-0.279622
4057,23771.5,0.225548,0.625549,0.182838,0.132068
4058,23777.3,0.192514,-3.09465,-0.192302,-0.00903368
4059,23783.2,0.0912904,-1.95548,-0.0342578,-0.0846188
4060,23789.1,0.120932,-2.53044,-0.0990413,-0.069392
4061,23794.9,0.208449,-2.92474,-0.203567,-0.0448499
4062,23800.8,0.501904,-2.13434,-0.26811,-0.424294
4063,23806.6,0.507057,-1.05654,0.249413,-0.441475
4064,23812.5,0.203459,-0.25745,0.196753,-0.0518036
4065,23818.4,0.116849,-0.747429,0.0857018,-0.0794289
4066,23824.2,0.0683218,-1.05364,0.033779,-0.0593872
4067,23830.1,0.113085,-1.68571,-0.0129666,-0.11234
4068,23835.9,0.190679,-1.07113,0.0913601,-0.167367
4069,23841.8,0.0891608,-0.375121,0.0829608,-0.0326672
4070,23847.7,0.0356049,-2.14451,-0.0193246,-0.0299044
4071,23853.5,0.136736,-1.86794,-0.0400352,-0.130743
4072,23859.4,0.0953633,-1.83632,-0.025025,-0.0920212
4073,23865.2,0.286869,-1.94203,-0.104066,-0.267328
4074,23871.1,0.316132,-0.866813,0.204619,-0.240978
4075,23877,0.0940476,-1.12213,0.0407948,-0.0847392
4076,23882.8,0.177979,-1.16319,0.0705538,-0.163397
4077,23888.7,0.156929,-1.12379,0.0678351,-0.14151
4078,23894.5,0.203927,-1.64717,-0.0155592,-0.203333
4079,23900.4,0.427711,-1.05825,0.209748,-0.37275
4080,23906.2,0.408753,-0.0543187,0.40815,-0.022192
4081,23912.1,0.0838643,1.04192,0.0423145,0.0724065
4082,23918,0.0963511,-0.913164,0.0588942,-0.0762563
4083,23923.8,0.154482,-0.884472,0.0978951,-0.119504
4084,23929.7,0.0296286,-1.62393,-0.00157356,-0.0295868
4085,23935.5,0.265643,-1.54508,0.00683022,-0.265555
4086,23941.4,0.359065,-1.03189,0.184271,-0.308175
4087,23947.3,0.374394,-0.458874,0.335664,-0.165834
4088,23953.1,0.233229,0.182132,0.229372,0.042244
4089,23959,0.215036,-1.23874,0.0700984,-0.20329
4090,23964.8,0.44298,-0.504592,0.387773,-0.214159
4091,23970.7,0.508433,0.353443,0.477005,0.175984
4092,23976.6,0.186101,1.46335,0.0199566,0.185028
4093,23982.4,0.0420765,-3.10523,-0.0420487,-0.00152969
4094,23988.3,0.278796,-0.740802,0.205731,-0.188154
4095,23994.1,0.255976,-1.53537,0.00906587,-0.255815
4096,24000,0.812979,0,0.812979,0
4097,24005.9,0.255976,1.53537,0.00906634,0.255815
4098,24011.7,0.278796,0.740801,0.205731,0.188153
4099,24017.6,0.0420767,3.10524,-0.0420489,0.00152946
4100,24023.4,0.186101,-1.46336,0.0199552,-0.185028
4101,24029.3,0.508432,-0.353447,0.477003,-0.175985
4102,24035.2,0.442979,0.504588,0.387773,0.214157
4103,24041,0.215037,1.23874,0.0700991,0.20329
4104,24046.9,0.233231,-0.182131,0.229373,-0.042244
4105,24052.7,0.374395,0.458874,0.335665,0.165834
4106,24058.6,0.359066,1.03189,0.184272,0.308176
4107,24064.5,0.265645,1.54508,0.00683117,0.265557
4108,24070.3,0.0296277,1.62396,-0.00157452,0.0295858
4109,24076.2,0.154482,0.88447,0.0978951,0.119504
4110,24082,0.0963513,0.913153,0.0588951,0.0762558
4111,24087.9,0.0838647,-1.04194,0.0423136,-0.0724075
4112,24093.8,0.408754,0.0543185,0.408152,0.022192
4113,24099.6,0.427712,1.05825,0.209749,0.37275
4114,24105.5,0.203927,1.64717,-0.015559,0.203333
4115,24111.3,0.15693,1.1238,0.0678349,0.141511
4116,24117.2,0.177979,1.16319,0.0705538,0.163397
4117,24123,0.0940472,1.12212,0.0407948,0.0847387
4118,24128.9,0.316132,0.866813,0.204619,0.240978
4119,24134.8,0.286869,1.94203,-0.104066,0.267328
4120,24140.6,0.0953633,1.83632,-0.0250251,0.0920212
4121,24146.5,0.136736,1.86794,-0.0400355,0.130744
4122,24152.3,0.035605,2.14451,-0.0193247,0.0299044
4123,24158.2,0.089161,0.37512,0.0829611,0.0326672
4124,24164.1,0.190679,1.07113,0.0913601,0.167367
4125,24169.9,0.113086,1.68571,-0.0129662,0.11234
4126,24175.8,0.0683215,1.05363,0.0337793,0.0593867
4127,24181.6,0.116849,0.747427,0.0857021,0.0794289
4128,24187.5,0.203459,0.257449,0.196753,0.0518036
4129,24193.4,0.507056,1.05654,0.249413,0.441474
4130,24199.2,0.501904,2.13434,-0.268111,0.424293
4131,24205.1,0.208449,2.92474,-0.203567,0.0448499
4132,24210.9,0.120932,2.53044,-0.0990413,0.0693922
4133,24216.8,0.0912904,1.95548,-0.0342579,0.0846188
4134,24222.7,0.192514,3.09465,-0.192302,0.00903368
4135,24228.5,0.225547,-0.62555,0.182838,-0.132068
4136,24234.4,0.313688,1.10042,0.142169,0.279622
4137,24240.2,0.228248,1.89634,-0.072999,0.21626
4138,24246.1,0.15013,2.00418,-0.0630465,0.13625
4139,24252,0.17976,1.97375,-0.0704913,0.165362
4140,24257.8,0.246184,1.94902,-0.0909081,0.228784
4141,24263.7,0.378452,3.03147,-0.37616,0.0415916
4142,24269.5,0.126763,-1.64663,-0.00960326,-0.126399
4143,24275.4,0.0557604,2.95997,-0.0548433,0.0100715
4144,24281.2,0.0156871,1.20634,0.00559157,0.0146567
4145,24287.1,0.0724961,1.35954,0.0152014,0.0708844
4146,24293,0.123361,2.13531,-0.0659992,0.104222
4147,24298.8,0.147604,2.17718,-0.0841198,0.121288
4148,24304.7,0.225926,-3.12332,-0.225888,-0.00412703
4149,24310.5,0.0788641,-2.20676,-0.0468416,-0.0634462
4150,24316.4,0.166546,-2.72477,-0.152287,-0.0674267
4151,24322.3,0.167222,-1.67406,-0.0172372,-0.166331
4152,24328.1,0.262329,-1.08204,0.12317,-0.231615
4153,24334,0.287641,0.318647,0.273161,0.0901127
4154,24339.8,0.109687,0.998723,0.0593822,0.092223
4155,24345.7,0.158849,0.578724,0.132982,0.0868833
4156,24351.6,0.329424,1.48349,0.0287247,0.328169
4157,24357.4,0.290245,2.99884,-0.287293,0.0412917
4158,24363.3,0.102996,-1.90065,-0.0333605,-0.0974433
4159,24369.1,0.0921893,-1.31456,0.023365,-0.0891793
4160,24375,0.120926,-0.20582,0.118374,-0.0247138
4161,24380.9,0.117771,-0.0026439,0.117771,-0.000311375
4162,24386.7,0.242792,0.312205,0.231055,0.0745754
4163,24392.6,0.345615,1.06207,0.168337,0.301848
4164,24398.4,0.37111,1.82136,-0.0920167,0.359521
4165,24404.3,0.308432,2.7059,-0.279618,0.13017
4166,24410.2,0.126763,-2.71183,-0.115236,-0.0528165
4167,24416,0.0998136,2.85963,-0.095872,0.0277727
4168,24421.9,0.234165,-2.138,-0.125811,-0.197497
4169,24427.7,0.371553,-0.531115,0.320369,-0.18819
4170,24433.6,0.359086,0.792324,0.252148,0.255665
4171,24439.5,0.21244,1.25393,0.066195,0.201863
4172,24445.3,0.285846,1.48395,0.0247922,0.284769
4173,24451.2,0.220498,1.86379,-0.0636842,0.211101
4174,24457,0.371298,2.1972,-0.217669,0.300803
4175,24462.9,0.294534,-2.87963,-0.284485,-0.0762773
4176,24468.8,0.113761,-2.21018,-0.0678812,-0.0912896
4177,24474.6,0.0873477,-0.676626,0.0681041,-0.0546942
4178,24480.5,0.0586221,0.724221,0.0439089,0.0388402
4179,24486.3,0.120188,0.523052,0.104119,0.0600373
4180,24492.2,0.244471,1.0276,0.126361,0.209282
4181,24498,0.343866,1.92288,-0.118583,0.322772
4182,24503.9,0.227833,2.60377,-0.195669,0.116711
4183,24509.8,0.248335,2.80043,-0.234022,0.0830891
4184,24515.6,0.174445,-2.45275,-0.134669,-0.110884
4185,24521.5,0.0898878,-2.65549,-0.0794755,-0.0419937
4186,24527.3,0.130254,-1.14718,0.0535418,-0.118741
4187,24533.2,0.121594,0.334886,0.114839,0.0399631
4188,24539.1,0.179674,1.14806,0.0737131,0.163857
4189,24544.9,0.135265,1.86179,-0.0388085,0.129579
4190,24550.8,0.193224,1.83692,-0.0508163,0.186422
4191,24556.6,0.212952,2.54654,-0.17635,0.11937
4192,24562.5,0.203155,-3.0288,-0.201864,-0.0228651
4193,24568.4,0.0849428,-1.80134,-0.01941,-0.0826955
4194,24574.2,0.0356288,-2.75352,-0.0329794,-0.0134822
4195,24580.1,0.0500928,-0.417623,0.0457876,-0.0203171
4196,24585.9,0.0901166,0.569101,0.0759129,0.0485616
4197,24591.8,0.165352,1.45883,0.0184755,0.164317
4198,24597.7,0.144641,1.96928,-0.0561242,0.133309
4199,24603.5,0.186367,2.54302,-0.153966,0.10501
4200,24609.4,0.0936151,-3.08497,-0.093465,-0.00529814
4201,24615.2,0.10382,-3.10747,-0.10376,-0.00354159
4202,24621.1,0.0723976,-2.06832,-0.0345515,-0.0636208
4203,24627,0.0868538,-0.907485,0.0534785,-0.0684371
4204,24632.8,0.162025,0.589703,0.13466,0.0901042
4205,24638.7,0.153464,1.53329,0.00575411,0.153356
4206,24644.5,0.144114,1.78417,-0.0305172,0.140846
4207,24650.4,0.18905,2.1575,-0.104662,0.157434
4208,24656.2,0.174773,2.95906,-0.17187,0.0317249
4209,24662.1,0.0974648,-2.99497,-0.096419,-0.0142394
4210,24668,0.0984521,-2.18194,-0.056492,-0.0806316
4211,24673.8,0.0715592,-0.317647,0.0679793,-0.0223502
4212,24679.7,0.0902092,0.727256,0.0673864,0.0599731
4213,24685.5,0.119179,1.38678,0.0218079,0.117167
4214,24691.4,0.14279,1.59899,-0.00402486,0.142733
4215,24697.3,0.177251,2.21879,-0.106987,0.141322
4216,24703.1,0.162183,2.71588,-0.147707,0.0669761
4217,24709,0.0956078,-2.69098,-0.0860644,-0.0416386
4218,24714.8,0.0702287,2.98759,-0.0693975,0.0107729
4219,24720.7,0.0914993,-1.27787,0.0264211,-0.0876017
4220,24726.6,0.10722,0.689667,0.0827156,0.0682219
4221,24732.4,0.117487,1.08021,0.0553533,0.10363
4222,24738.3,0.175894,1.52951,0.00726008,0.175744
4223,24744.1,0.216384,2.04783,-0.0993512,0.192227
4224,24750,0.182845,2.63126,-0.159548,0.0893142
4225,24755.9,0.167415,2.81058,-0.158327,0.0544097
4226,24761.7,0.138077,-2.75369,-0.127819,-0.0522275
4227,24767.6,0.0828702,-2.46375,-0.0645499,-0.0519691
4228,24773.4,0.0873077,-0.665638,0.0686696,-0.0539178
4229,24779.3,0.10011,1.52982,0.00410092,0.100026
4230,24785.2,0.0445126,0.807687,0.0307659,0.0321688
4231,24791,0.166064,1.51438,0.00936365,0.165799
4232,24796.9,0.192943,2.24372,-0.120257,0.150882
4233,24802.7,0.157899,2.73202,-0.144839,0.0628787
4234,24808.6,0.162846,-2.97127,-0.160489,-0.0276023
4235,24814.5,0.0481795,-1.81917,-0.011844,-0.046701
4236,24820.3,0.0513894,-2.53419,-0.0421977,-0.0293297
4237,24826.2,0.0834744,0.13779,0.0826832,0.0114656
4238,24832,0.0870708,1.3098,0.0224681,0.0841219
4239,24837.9,0.167257,1.37313,0.0328466,0.164
4240,24843.8,0.194781,2.43292,-0.147882,0.126769
4241,24849.6,0.0789048,1.94518,-0.0288557,0.0734392
4242,24855.5,0.221853,2.54581,-0.18363,0.124494
4243,24861.3,0.137268,-2.78896,-0.128822,-0.0474079
4244,24867.2,0.0741113,-2.81265,-0.0701378,-0.023941
4245,24873,0.0483783,-1.39117,0.00864315,-0.0475999
4246,24878.9,0.0730321,1.21008,0.0257761,0.0683321
4247,24884.8,0.0780357,1.53403,0.00286859,0.0779829
4248,24890.6,0.125919,1.95202,-0.0468491,0.11688
4249,24896.5,0.13382,2.08201,-0.0654697,0.116712
4250,24902.3,0.183856,2.52796,-0.150314,0.105871
4251,24908.2,0.162167,-2.97185,-0.159836,-0.0273941
4252,24914.1,0.0263499,2.86816,-0.025371,0.00711547
4253,24919.9,0.131023,3.1241,-0.131003,0.0022912
4254,24925.8,0.0612057,-1.47185,0.00604606,-0.0609063
4255,24931.6,0.0526563,1.04327,0.0265068,0.045498
4256,24937.5,0.112638,1.66938,-0.0110857,0.112091
4257,24943.4,0.106586,2.4569,-0.0825635,0.0674088
4258,24949.2,0.125811,2.05712,-0.0588016,0.111224
4259,24955.1,0.165489,2.82507,-0.157268,0.0515102
4260,24960.9,0.126575,-3.10449,-0.126488,-0.00469458
4261,24966.8,0.0900881,-2.63806,-0.0789067,-0.0434695
4262,24972.7,0.0584224,-2.23563,-0.0360424,-0.0459796
4263,24978.5,0.0283392,0.60187,0.0233594,0.0160452
4264,24984.4,0.0489887,2.19526,-0.0286419,0.0397433
4265,24990.2,0.0588515,1.46078,0.00646177,0.0584957
4266,24996.1,0.126961,2.10595,-0.0647469,0.10921
4267,25002,0.131269,2.73702,-0.120672,0.051671
4268,25007.8,0.0791483,-3.08312,-0.0790131,-0.00462562
4269,25013.7,0.0853208,3.05979,-0.0850355,0.00697184
4270,25019.5,0.0559208,-2.47658,-0.0440046,-0.034507
4271,25025.4,0.028551,-1.43879,0.00375789,-0.0283026
4272,25031.2,0.061079,0.856197,0.040026,0.0461364
4273,25037.1,0.0875261,1.55104,0.00172871,0.0875091
4274,25043,0.0975642,1.9427,-0.0354539,0.0908944
4275,25048.8,0.115248,2.05966,-0.0541228,0.101749
4276,25054.7,0.134541,2.3807,-0.0974379,0.0927751
4277,25060.5,0.131268,2.86841,-0.126401,0.0354158
4278,25066.4,0.0877405,-3.03992,-0.0872874,-0.00890517
4279,25072.3,0.0339504,3.0045,-0.0336319,0.00463963
4280,25078.1,0.0417119,2.87589,-0.0402481,0.0109531
4281,25084,0.0489244,1.45236,0.00578105,0.0485817
4282,25089.8,0.0954313,1.90621,-0.0314118,0.0901134
4283,25095.7,0.113583,2.1337,-0.0606132,0.0960585
4284,25101.6,0.153672,2.39907,-0.11322,0.103905
4285,25107.4,0.132109,2.91778,-0.128814,0.0293212
4286,25113.3,0.109088,2.93026,-0.106661,0.0228824
4287,25119.1,0.112113,-3.099,-0.112012,-0.0047735
4288,25125,0.0634719,-2.59533,-0.0542351,-0.0329733
4289,25130.9,0.0255421,2.88272,-0.024691,0.00653866
4290,25136.7,0.0720858,2.18626,-0.0416178,0.0588585
4291,25142.6,0.0608624,2.95022,-0.0597513,0.0115763
4292,25148.4,0.083595,1.93333,-0.0296465,0.0781614
4293,25154.3,0.140784,2.64748,-0.123945,0.066767
4294,25160.2,0.0956374,3.11594,-0.0956059,0.00245345
4295,25166,0.0973734,2.97748,-0.0960651,0.0159084
4296,25171.9,0.0965105,-2.94992,-0.0947431,-0.0183853
4297,25177.7,0.06788,-2.42351,-0.0511182,-0.0446612
4298,25183.6,0.0147973,-2.69745,-0.0133616,-0.00635812
4299,25189.5,0.019187,2.23968,-0.011898,0.0150525
4300,25195.3,0.0584309,1.76622,-0.011346,0.0573187
4301,25201.2,0.095715,2.35658,-0.067707,0.0676545
4302,25207,0.0839693,2.72711,-0.076859,0.0338162
4303,25212.9,0.0813018,2.69113,-0.0731917,0.0353971
4304,25218.8,0.0969343,3.1261,-0.0969226,0.00150126
4305,25224.6,0.0517387,-2.65386,-0.0457058,-0.0242462
4306,25230.5,0.0162123,2.22077,-0.00981104,0.0129066
4307,25236.3,0.0576781,2.49912,-0.0461782,0.0345592
4308,25242.2,0.0287047,2.32995,-0.0197577,0.0208229
4309,25248,0.0740512,1.89076,-0.0232913,0.070293
4310,25253.9,0.103591,2.39665,-0.0761525,0.070227
4311,25259.8,0.0969209,2.71154,-0.0880957,0.0404081
4312,25265.6,0.0735402,2.82444,-0.0698725,0.0229347
4313,25271.5,0.0895917,2.80015,-0.0844199,0.0299992
4314,25277.3,0.0776965,-3.02659,-0.0771833,-0.00891554
4315,25283.2,0.0239843,2.90841,-0.0233352,0.00554214
4316,25289.1,0.0554672,2.57851,-0.0469037,0.0296084
4317,25294.9,0.059405,2.2034,-0.0351229,0.0479096
4318,25300.8,0.0697926,2.51998,-0.0567373,0.0406434
4319,25306.6,0.0975839,2.36751,-0.0697787,0.068217
4320,25312.5,0.107126,2.86966,-0.103189,0.0287734
4321,25318.4,0.0794826,2.95521,-0.0781061,0.0147284
4322,25324.2,0.0902262,-3.07976,-0.0900538,-0.00557524
4323,25330.1,0.0369773,-2.99241,-0.0365666,-0.005496
4324,25335.9,0.0507125,2.68736,-0.0455701,0.0222513
4325,25341.8,0.0487326,2.93282,-0.0476744,0.0101002
4326,25347.7,0.0531453,1.99859,-0.0220482,0.048356
4327,25353.5,0.0958202,2.39654,-0.0704325,0.0649674
4328,25359.4,0.108273,2.85969,-0.103999,0.0301197
4329,25365.2,0.0701709,2.96144,-0.0690354,0.012573
4330,25371.1,0.0884249,2.89497,-0.0857495,0.0215869
4331,25377,0.0954472,-2.80605,-0.0901244,-0.0314287
4332,25382.8,0.0101642,-2.54617,-0.00841505,-0.00570073
4333,25388.7,0.0482353,2.55483,-0.0401675,0.0267062
4334,25394.5,0.0526429,2.64301,-0.0462343,0.0251727
4335,25400.4,0.0584796,2.18261,-0.0335881,0.0478717
4336,25406.2,0.0883528,2.59531,-0.0754942,0.0459004
4337,25412.1,0.0973855,2.80574,-0.0919445,0.0320958
4338,25418,0.0746637,3.10335,-0.0746091,0.00285453
4339,25423.8,0.0693337,-3.08474,-0.0692217,-0.00393954
4340,25429.7,0.053144,-3.05156,-0.0529288,-0.00477803
4341,25435.5,0.031925,2.86229,-0.0306878,0.00880124
4342,25441.4,0.0325895,2.93729,-0.0319118,0.00661178
4343,25447.3,0.0617283,1.97936,-0.0245242,0.0566475
4344,25453.1,0.0806423,2.46207,-0.0627292,0.0506776
4345,25459,0.0838533,2.66581,-0.0745401,0.0384078
4346,25464.8,0.0874207,2.87057,-0.0842296,0.0234042
4347,25470.7,0.0718807,2.90964,-0.0699557,0.0165235
4348,25476.6,0.0736192,-2.96593,-0.0724863,-0.0128657
4349,25482.4,0.0392093,-3.09473,-0.0391663,-0.00183667
4350,25488.3,0.0270275,2.07997,-0.0131748,0.0235989
4351,25494.1,0.0604265,2.44874,-0.0464938,0.0385965
4352,25500,0.070611,2.31951,-0.0480647,0.0517271
4353,25505.9,0.0773489,2.35573,-0.0546685,0.0547194
4354,25511.7,0.113639,2.7559,-0.105291,0.0427509
4355,25517.6,0.0855926,3.03588,-0.0851149,0.00903115
4356,25523.4,0.0604827,3.08552,-0.0603877,0.00338942
4357,25529.3,0.0726381,3.06005,-0.0723967,0.00591666
4358,25535.2,0.0403751,3.10388,-0.0403464,0.0015222
4359,25541,0.0415055,2.31505,-0.0281168,0.0305312
4360,25546.9,0.0720895,2.56307,-0.0603584,0.0394176
4361,25552.7,0.076944,2.43837,-0.0586901,0.0497579
4362,25558.6,0.0872226,2.72745,-0.0798491,0.0350987
4363,25564.5,0.0919021,2.92979,-0.0898485,0.0193195
4364,25570.3,0.0770228,2.91021,-0.0749702,0.0176632
4365,25576.2,0.0744363,-3.07882,-0.0742897,-0.00466955
4366,25582,0.05486,-3.10257,-0.0548182,-0.00214034
4367,25587.9,0.0476368,2.57779,-0.040264,0.0254572
4368,25593.8,0.0619809,2.82617,-0.0589231,0.0192278
4369,25599.6,0.057515,2.61166,-0.0496264,0.0290723
4370,25605.5,0.0875402,2.52275,-0.071306,0.0507812
4371,25611.3,0.0909582,2.95406,-0.0893635,0.0169576
4372,25617.2,0.0845115,3.07908,-0.0843464,0.00527987
4373,25623,0.0719439,3.11155,-0.0719114,0.00216103
4374,25628.9,0.0555065,-2.90422,-0.0539501,-0.0130524
4375,25634.8,0.0518031,3.00882,-0.0513471,0.00685783
4376,25640.6,0.041751,2.66313,-0.0370624,0.0192229
4377,25646.5,0.0560441,2.71573,-0.0510385,0.0231519
4378,25652.3,0.072784,2.64974,-0.0641561,0.034373
4379,25658.2,0.0764922,2.80033,-0.072081,0.0256004
4380,25664.1,0.0718156,3.10076,-0.0717558,0.00293148
4381,25669.9,0.0690337,3.04553,-0.0687154,0.00662145
4382,25675.8,0.047069,-3.12796,-0.0470646,-0.000641495
4383,25681.6,0.0420971,2.9729,-0.0414996,0.00706765
4384,25687.5,0.0511217,2.55771,-0.0426522,0.028182
4385,25693.4,0.0585462,2.53071,-0.0479575,0.0335817
4386,25699.2,0.066749,2.65201,-0.0589079,0.0313894
4387,25705.1,0.0803512,2.66676,-0.071462,0.0367355
4388,25710.9,0.0774819,2.81984,-0.0735056,0.0245023
4389,25716.8,0.0752188,3.00454,-0.0745135,0.0102768
4390,25722.7,0.0703469,2.97765,-0.0694036,0.0114812
4391,25728.5,0.0581652,2.96412,-0.0572516,0.0102685
4392,25734.4,0.0571381,3.00998,-0.0566439,0.0074982
4393,25740.2,0.0579478,2.68025,-0.0518897,0.0257955
4394,25746.1,0.0655005,2.72154,-0.0598064,0.0267118
4395,25752,0.0691148,2.7685,-0.06436,0.0251921
4396,25757.8,0.0834645,2.81074,-0.078938,0.0271131
4397,25763.7,0.0736414,2.95277,-0.0723325,0.0138226
4398,25769.5,0.0763561,3.07728,-0.0761982,0.00490752
4399,25775.4,0.0673771,3.10413,-0.0673298,0.00252363
4400,25781.2,0.0514865,3.08808,-0.0514128,0.00275382
4401,25787.1,0.0514693,2.90613,-0.0500491,0.0120075
4402,25793,0.0631309,2.70722,-0.0572681,0.0265683
4403,25798.8,0.0664425,2.77128,-0.0619387,0.0240459
4404,25804.7,0.0732328,2.9023,-0.0711461,0.0173573
4405,25810.5,0.0755651,2.90065,-0.0733823,0.0180314
4406,25816.4,0.0707313,3.02962,-0.0702884,0.00790322
4407,25822.3,0.0698577,-3.13519,-0.0698562,-0.000447273
4408,25828.1,0.0597018,-3.13456,-0.0597003,-0.000420094
4409,25834,0.0437349,3.03178,-0.0434715,0.00479308
4410,25839.8,0.0524993,2.82767,-0.0499337,0.0162113
4411,25845.7,0.0596482,2.71727,-0.0543584,0.0245576
4412,25851.6,0.0646807,2.70658,-0.0586566,0.0272579
4413,25857.4,0.0760488,2.87617,-0.0733857,0.0199486
4414,25863.3,0.0764878,2.96244,-0.0752636,0.0136296
4415,25869.1,0.0639567,3.05383,-0.0637106,0.00560576
4416,25875,0.0678537,-3.12023,-0.0678382,-0.00144938
4417,25880.9,0.050557,3.03038,-0.0502447,0.00561102
4418,25886.7,0.0487068,2.93941,-0.0477147,0.0097805
4419,25892.6,0.0538193,2.79769,-0.050668,0.0181459
4420,25898.4,0.0597366,2.69578,-0.0538979,0.0257582
4421,25904.3,0.0693314,2.69641,-0.0625737,0.0298559
4422,25910.2,0.0764832,2.91807,-0.0745805,0.0169539
4423,25916,0.07413,2.95271,-0.0728116,0.0139186
4424,25921.9,0.0658699,3.06174,-0.06566,0.00525463
4425,25927.7,0.0620913,-3.11317,-0.0620662,-0.00176474
4426,25933.6,0.0520239,2.94901,-0.0510621,0.00995682
4427,25939.5,0.0450496,2.85093,-0.04316,0.0129108
4428,25945.3,0.0601794,2.68881,-0.0541153,0.0263267
4429,25951.2,0.0679058,2.64294,-0.0596366,0.0324757
4430,25957,0.0738814,2.77014,-0.0688429,0.0268165
4431,25962.9,0.0817172,2.85131,-0.0782984,0.0233893
4432,25968.8,0.0839772,2.97926,-0.0828731,0.0135727
4433,25974.6,0.0726992,-3.12135,-0.0726843,-0.00147143
4434,25980.5,0.0647616,-3.10295,-0.0647133,-0.00250189
4435,25986.3,0.0551881,3.02989,-0.0548441,0.00615172
4436,25992.2,0.052379,2.94162,-0.0513352,0.0104045
4437,25998,0.0605969,2.78383,-0.0567601,0.0212198
4438,26003.9,0.0739029,2.81996,-0.0701132,0.0233621
4439,26009.8,0.0702199,2.92216,-0.0685362,0.0152849
4440,26015.6,0.077167,3.05305,-0.0768647,0.00682351
4441,26021.5,0.0725449,3.06564,-0.0723357,0.00550443
4442,26027.3,0.0606386,-3.03014,-0.0602623,-0.00674438
4443,26033.2,0.0557169,-3.09916,-0.0556667,-0.00236358
4444,26039.1,0.0473921,2.90641,-0.0460874,0.0110434
4445,26044.9,0.0490904,2.82174,-0.0466005,0.0154355
4446,26050.8,0.0618009,2.76353,-0.0574367,0.0228118
4447,26056.6,0.0697905,2.68813,-0.0627371,0.0305741
4448,26062.5,0.0755293,2.90287,-0.0733874,0.0178596
4449,26068.4,0.0780401,2.99366,-0.0771878,0.0115026
